date,team_tag,player_name,metric,period,value
2026-08-02,RDL,Stylish_deko,video_upload_count,aug_early_2026,0
2026-08-02,RDL,Stylish_deko,video_upload_count,jul_early_2026,1
2026-08-02,RDL,Stylish_deko,video_upload_count,jul_late_2026,0
2026-08-02,RDL,Stylish_deko,video_upload_count,jun_late_2026,2
2026-08-02,RDL,Stylish_deko,video_upload_count,regular_season,0
2026-08-02,RDL,Stylish_deko,video_view_count,aug_early_2026,0
2026-08-02,RDL,Stylish_deko,video_view_count,jul_early_2026,932
2026-08-02,RDL,Stylish_deko,video_view_count,jul_late_2026,0
2026-08-02,RDL,Stylish_deko,video_view_count,regular_season,0
2026-08-02,RDL,Stylish_deko,watch_time,aug_early_2026,591
2026-08-02,RDL,Stylish_deko,watch_time,jul_early_2026,1858
2026-08-02,RDL,Stylish_deko,watch_time,jul_late_2026,1190
2026-08-02,RDL,Stylish_deko,watch_time,regular_season,1931
2026-08-02,RDL,Stylish_deko,youtube_subscribers,current,530
2026-08-02,RDL,ぱんさく,followers,current,1137
2026-08-02,RDL,ぱんさく,stream_duration,aug_early_2026,0.0
2026-08-02,RDL,ぱんさく,stream_duration,jul_early_2026,5.5
2026-08-02,RDL,ぱんさく,stream_duration,jul_late_2026,1.1
2026-08-02,RDL,ぱんさく,stream_duration,jun_late_2026,15.8
2026-08-02,RDL,ぱんさく,stream_duration,regular_season,2.9
2026-08-02,RDL,ぱんさく,video_upload_count,aug_early_2026,0
2026-08-02,RDL,ぱんさく,video_upload_count,jul_early_2026,0
2026-08-02,RDL,ぱんさく,video_upload_count,jul_late_2026,0
2026-08-02,RDL,ぱんさく,video_upload_count,jun_late_2026,0
2026-08-02,RDL,ぱんさく,video_upload_count,regular_season,0
2026-08-02,RDL,ぱんさく,video_view_count,aug_early_2026,0
2026-08-02,RDL,ぱんさく,video_view_count,jul_early_2026,0
2026-08-02,RDL,ぱんさく,video_view_count,jul_late_2026,0
2026-08-02,RDL,ぱんさく,video_view_count,regular_season,0
2026-08-02,RDL,ぱんさく,watch_time,aug_early_2026,0
2026-08-02,RDL,ぱんさく,watch_time,jul_early_2026,79
2026-08-02,RDL,ぱんさく,watch_time,jul_late_2026,13
2026-08-02,RDL,ぱんさく,watch_time,regular_season,50
2026-08-02,RDL,ぱんさく,youtube_subscribers,current,205
2026-08-02,RDL,山田レクイエム,followers,current,2085
2026-08-02,RDL,山田レクイエム,stream_duration,aug_early_2026,0.0
2026-08-02,RDL,山田レクイエム,stream_duration,jul_early_2026,0.0
2026-08-02,RDL,山田レクイエム,stream_duration,jul_late_2026,0.0
2026-08-02,RDL,山田レクイエム,stream_duration,jun_late_2026,15.4
2026-08-02,RDL,山田レクイエム,stream_duration,regular_season,0.0
2026-08-02,RDL,山田レクイエム,video_upload_count,aug_early_2026,0
2026-08-02,RDL,山田レクイエム,video_upload_count,jul_early_2026,0
2026-08-02,RDL,山田レクイエム,video_upload_count,jul_late_2026,0
2026-08-02,RDL,山田レクイエム,video_upload_count,jun_late_2026,0
2026-08-02,RDL,山田レクイエム,video_upload_count,regular_season,0
2026-08-02,RDL,山田レクイエム,video_view_count,aug_early_2026,0
2026-08-02,RDL,山田レクイエム,video_view_count,jul_early_2026,0
2026-08-02,RDL,山田レクイエム,video_view_count,jul_late_2026,0
2026-08-02,RDL,山田レクイエム,video_view_count,regular_season,0
2026-08-02,RDL,山田レクイエム,watch_time,aug_early_2026,0
2026-08-02,RDL,山田レクイエム,watch_time,jul_early_2026,0
2026-08-02,RDL,山田レクイエム,watch_time,jul_late_2026,0
2026-08-02,RDL,山田レクイエム,watch_time,regular_season,0
2026-08-02,RDL,山田レクイエム,youtube_subscribers,current,304
2026-08-02,RDL,折り紙,followers,current,5122
2026-08-02,RDL,折り紙,stream_duration,apr_late_2026,74.4
2026-08-02,RDL,折り紙,stream_duration,aug_early_2026,1.1
2026-08-02,RDL,折り紙,stream_duration,jul_early_2026,25.6
2026-08-02,RDL,折り紙,stream_duration,jul_late_2026,10.4
2026-08-02,RDL,折り紙,stream_duration,jun_early_2026,47.1
2026-08-02,RDL,折り紙,stream_duration,jun_late_2026,33.0
2026-08-02,RDL,折り紙,stream_duration,may_early_2026,50.5
2026-08-02,RDL,折り紙,stream_duration,may_late_2026,54.7
2026-08-02,RDL,折り紙,stream_duration,regular_season,18.6
2026-08-02,RDL,折り紙,video_upload_count,apr_late_2026,5
2026-08-02,RDL,折り紙,video_upload_count,aug_early_2026,0
2026-08-02,RDL,折り紙,video_upload_count,jul_early_2026,3
2026-08-02,RDL,折り紙,video_upload_count,jul_late_2026,0
2026-08-02,RDL,折り紙,video_upload_count,jun_early_2026,3
2026-08-02,RDL,折り紙,video_upload_count,jun_late_2026,3
2026-08-02,RDL,折り紙,video_upload_count,may_early_2026,3
2026-08-02,RDL,折り紙,video_upload_count,may_late_2026,5
2026-08-02,RDL,折り紙,video_upload_count,regular_season,0
2026-08-02,RDL,折り紙,video_view_count,aug_early_2026,0
2026-08-02,RDL,折り紙,video_view_count,jul_early_2026,59767
2026-08-02,RDL,折り紙,video_view_count,jul_late_2026,0
2026-08-02,RDL,折り紙,video_view_count,jun_early_2026,43730
2026-08-02,RDL,折り紙,video_view_count,jun_late_2026,88530
2026-08-02,RDL,折り紙,video_view_count,may_early_2026,107876
2026-08-02,RDL,折り紙,video_view_count,may_late_2026,66564
2026-08-02,RDL,折り紙,video_view_count,regular_season,0
2026-08-02,RDL,折り紙,watch_time,aug_early_2026,148
2026-08-02,RDL,折り紙,watch_time,jul_early_2026,6628
2026-08-02,RDL,折り紙,watch_time,jul_late_2026,751
2026-08-02,RDL,折り紙,watch_time,jun_early_2026,5895
2026-08-02,RDL,折り紙,watch_time,jun_late_2026,4608
2026-08-02,RDL,折り紙,watch_time,may_early_2026,7528
2026-08-02,RDL,折り紙,watch_time,may_late_2026,9118
2026-08-02,RDL,折り紙,watch_time,regular_season,2247
2026-08-02,RDL,折り紙,youtube_subscribers,current,14400
2026-08-02,VRL,Mishadow51,followers,current,2969
2026-08-02,VRL,Mishadow51,stream_duration,apr_late_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,aug_early_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,jul_early_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,jul_late_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,jun_early_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,jun_late_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,may_early_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,may_late_2026,0.0
2026-08-02,VRL,Mishadow51,stream_duration,regular_season,0.0
2026-08-02,VRL,Mishadow51,video_upload_count,apr_late_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,aug_early_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,jul_early_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,jul_late_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,jun_early_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,jun_late_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,may_early_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,may_late_2026,0
2026-08-02,VRL,Mishadow51,video_upload_count,regular_season,0
2026-08-02,VRL,Mishadow51,video_view_count,aug_early_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,jul_early_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,jul_late_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,jun_early_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,jun_late_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,may_early_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,may_late_2026,0
2026-08-02,VRL,Mishadow51,video_view_count,regular_season,0
2026-08-02,VRL,Mishadow51,watch_time,aug_early_2026,0
2026-08-02,VRL,Mishadow51,watch_time,jul_early_2026,0
2026-08-02,VRL,Mishadow51,watch_time,jul_late_2026,0
2026-08-02,VRL,Mishadow51,watch_time,jun_early_2026,0
2026-08-02,VRL,Mishadow51,watch_time,jun_late_2026,0
2026-08-02,VRL,Mishadow51,watch_time,may_early_2026,0
2026-08-02,VRL,Mishadow51,watch_time,may_late_2026,0
2026-08-02,VRL,Mishadow51,watch_time,regular_season,0
2026-08-02,VRL,Mishadow51,youtube_subscribers,current,29
2026-08-02,VRL,Terarina,followers,current,3799
2026-08-02,VRL,Terarina,stream_duration,apr_late_2026,4.0
2026-08-02,VRL,Terarina,stream_duration,aug_early_2026,0.9
2026-08-02,VRL,Terarina,stream_duration,jul_early_2026,0.2
2026-08-02,VRL,Terarina,stream_duration,jul_late_2026,9.1
2026-08-02,VRL,Terarina,stream_duration,jun_early_2026,16.0
2026-08-02,VRL,Terarina,stream_duration,jun_late_2026,4.2
2026-08-02,VRL,Terarina,stream_duration,may_early_2026,5.1
2026-08-02,VRL,Terarina,stream_duration,may_late_2026,5.9
2026-08-02,VRL,Terarina,stream_duration,regular_season,10.0
2026-08-02,VRL,Terarina,video_upload_count,apr_late_2026,0
2026-08-02,VRL,Terarina,video_upload_count,aug_early_2026,0
2026-08-02,VRL,Terarina,video_upload_count,jul_early_2026,0
2026-08-02,VRL,Terarina,video_upload_count,jul_late_2026,0
2026-08-02,VRL,Terarina,video_upload_count,jun_early_2026,0
2026-08-02,VRL,Terarina,video_upload_count,jun_late_2026,0
2026-08-02,VRL,Terarina,video_upload_count,may_early_2026,0
2026-08-02,VRL,Terarina,video_upload_count,may_late_2026,0
2026-08-02,VRL,Terarina,video_upload_count,regular_season,0
2026-08-02,VRL,Terarina,video_view_count,aug_early_2026,0
2026-08-02,VRL,Terarina,video_view_count,jul_early_2026,0
2026-08-02,VRL,Terarina,video_view_count,jul_late_2026,0
2026-08-02,VRL,Terarina,video_view_count,jun_early_2026,0
2026-08-02,VRL,Terarina,video_view_count,jun_late_2026,0
2026-08-02,VRL,Terarina,video_view_count,may_early_2026,0
2026-08-02,VRL,Terarina,video_view_count,may_late_2026,0
2026-08-02,VRL,Terarina,video_view_count,regular_season,0
2026-08-02,VRL,Terarina,watch_time,aug_early_2026,4
2026-08-02,VRL,Terarina,watch_time,jul_early_2026,3
2026-08-02,VRL,Terarina,watch_time,jul_late_2026,65
2026-08-02,VRL,Terarina,watch_time,jun_early_2026,2920
2026-08-02,VRL,Terarina,watch_time,jun_late_2026,193
2026-08-02,VRL,Terarina,watch_time,may_early_2026,387
2026-08-02,VRL,Terarina,watch_time,may_late_2026,381
2026-08-02,VRL,Terarina,watch_time,regular_season,70
2026-08-02,VRL,Terarina,youtube_subscribers,current,1770
2026-08-02,VRL,monakawan,followers,current,1887
2026-08-02,VRL,monakawan,stream_duration,apr_late_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,aug_early_2026,5.9
2026-08-02,VRL,monakawan,stream_duration,jul_early_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,jul_late_2026,16.7
2026-08-02,VRL,monakawan,stream_duration,jun_early_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,jun_late_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,may_early_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,may_late_2026,0.0
2026-08-02,VRL,monakawan,stream_duration,regular_season,22.6
2026-08-02,VRL,monakawan,video_upload_count,apr_late_2026,0
2026-08-02,VRL,monakawan,video_upload_count,aug_early_2026,0
2026-08-02,VRL,monakawan,video_upload_count,jul_early_2026,0
2026-08-02,VRL,monakawan,video_upload_count,jul_late_2026,0
2026-08-02,VRL,monakawan,video_upload_count,jun_early_2026,0
2026-08-02,VRL,monakawan,video_upload_count,jun_late_2026,0
2026-08-02,VRL,monakawan,video_upload_count,may_early_2026,0
2026-08-02,VRL,monakawan,video_upload_count,may_late_2026,0
2026-08-02,VRL,monakawan,video_upload_count,regular_season,0
2026-08-02,VRL,monakawan,video_view_count,aug_early_2026,0
2026-08-02,VRL,monakawan,video_view_count,jul_early_2026,0
2026-08-02,VRL,monakawan,video_view_count,jul_late_2026,0
2026-08-02,VRL,monakawan,video_view_count,jun_early_2026,0
2026-08-02,VRL,monakawan,video_view_count,jun_late_2026,0
2026-08-02,VRL,monakawan,video_view_count,may_early_2026,0
2026-08-02,VRL,monakawan,video_view_count,may_late_2026,0
2026-08-02,VRL,monakawan,video_view_count,regular_season,0
2026-08-02,VRL,monakawan,watch_time,aug_early_2026,55
2026-08-02,VRL,monakawan,watch_time,jul_early_2026,0
2026-08-02,VRL,monakawan,watch_time,jul_late_2026,262
2026-08-02,VRL,monakawan,watch_time,jun_early_2026,0
2026-08-02,VRL,monakawan,watch_time,jun_late_2026,0
2026-08-02,VRL,monakawan,watch_time,may_early_2026,0
2026-08-02,VRL,monakawan,watch_time,may_late_2026,0
2026-08-02,VRL,monakawan,watch_time,regular_season,316
2026-08-02,VRL,monakawan,youtube_subscribers,current,382
2026-08-02,VRL,まっつ,followers,current,4563
2026-08-02,VRL,まっつ,stream_duration,aug_early_2026,2.7
2026-08-02,VRL,まっつ,stream_duration,jul_early_2026,8.3
2026-08-02,VRL,まっつ,stream_duration,jul_late_2026,14.6
2026-08-02,VRL,まっつ,stream_duration,jun_late_2026,16.8
2026-08-02,VRL,まっつ,stream_duration,regular_season,20.3
2026-08-02,VRL,まっつ,video_upload_count,aug_early_2026,0
2026-08-02,VRL,まっつ,video_upload_count,jul_early_2026,0
2026-08-02,VRL,まっつ,video_upload_count,jul_late_2026,0
2026-08-02,VRL,まっつ,video_upload_count,jun_late_2026,0
2026-08-02,VRL,まっつ,video_upload_count,regular_season,0
2026-08-02,VRL,まっつ,video_view_count,aug_early_2026,0
2026-08-02,VRL,まっつ,video_view_count,jul_early_2026,0
2026-08-02,VRL,まっつ,video_view_count,jul_late_2026,0
2026-08-02,VRL,まっつ,video_view_count,regular_season,0
2026-08-02,VRL,まっつ,watch_time,aug_early_2026,234
2026-08-02,VRL,まっつ,watch_time,jul_early_2026,540
2026-08-02,VRL,まっつ,watch_time,jul_late_2026,1435
2026-08-02,VRL,まっつ,watch_time,regular_season,1706
2026-08-02,VRL,まっつ,youtube_subscribers,current,1610
2026-08-02,ZETA,CQCQ,followers,current,13717
2026-08-02,ZETA,CQCQ,stream_duration,apr_late_2026,21.5
2026-08-02,ZETA,CQCQ,stream_duration,aug_early_2026,6.2
2026-08-02,ZETA,CQCQ,stream_duration,jul_early_2026,2.7
2026-08-02,ZETA,CQCQ,stream_duration,jul_late_2026,26.9
2026-08-02,ZETA,CQCQ,stream_duration,jun_early_2026,18.1
2026-08-02,ZETA,CQCQ,stream_duration,jun_late_2026,20.2
2026-08-02,ZETA,CQCQ,stream_duration,may_early_2026,26.4
2026-08-02,ZETA,CQCQ,stream_duration,may_late_2026,18.6
2026-08-02,ZETA,CQCQ,stream_duration,regular_season,33.1
2026-08-02,ZETA,CQCQ,video_upload_count,apr_late_2026,2
2026-08-02,ZETA,CQCQ,video_upload_count,aug_early_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,jul_early_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,jul_late_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,jun_early_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,jun_late_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,may_early_2026,1
2026-08-02,ZETA,CQCQ,video_upload_count,may_late_2026,0
2026-08-02,ZETA,CQCQ,video_upload_count,regular_season,0
2026-08-02,ZETA,CQCQ,video_view_count,aug_early_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,jul_early_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,jul_late_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,jun_early_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,jun_late_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,may_early_2026,32600
2026-08-02,ZETA,CQCQ,video_view_count,may_late_2026,0
2026-08-02,ZETA,CQCQ,video_view_count,regular_season,0
2026-08-02,ZETA,CQCQ,watch_time,aug_early_2026,1644
2026-08-02,ZETA,CQCQ,watch_time,jul_early_2026,1808
2026-08-02,ZETA,CQCQ,watch_time,jul_late_2026,12525
2026-08-02,ZETA,CQCQ,watch_time,jun_early_2026,5188
2026-08-02,ZETA,CQCQ,watch_time,jun_late_2026,8316
2026-08-02,ZETA,CQCQ,watch_time,may_early_2026,18546
2026-08-02,ZETA,CQCQ,watch_time,may_late_2026,9708
2026-08-02,ZETA,CQCQ,watch_time,regular_season,14200
2026-08-02,ZETA,CQCQ,youtube_subscribers,current,13500
2026-08-02,ZETA,TBT,followers,current,2618
2026-08-02,ZETA,TBT,stream_duration,apr_late_2026,4.4
2026-08-02,ZETA,TBT,stream_duration,aug_early_2026,1.6
2026-08-02,ZETA,TBT,stream_duration,jul_early_2026,3.8
2026-08-02,ZETA,TBT,stream_duration,jul_late_2026,19.3
2026-08-02,ZETA,TBT,stream_duration,jun_early_2026,2.2
2026-08-02,ZETA,TBT,stream_duration,jun_late_2026,19.3
2026-08-02,ZETA,TBT,stream_duration,may_early_2026,0.0
2026-08-02,ZETA,TBT,stream_duration,may_late_2026,16.0
2026-08-02,ZETA,TBT,stream_duration,regular_season,20.9
2026-08-02,ZETA,TBT,video_upload_count,apr_late_2026,2
2026-08-02,ZETA,TBT,video_upload_count,aug_early_2026,0
2026-08-02,ZETA,TBT,video_upload_count,jul_early_2026,0
2026-08-02,ZETA,TBT,video_upload_count,jul_late_2026,0
2026-08-02,ZETA,TBT,video_upload_count,jun_early_2026,0
2026-08-02,ZETA,TBT,video_upload_count,jun_late_2026,0
2026-08-02,ZETA,TBT,video_upload_count,may_early_2026,0
2026-08-02,ZETA,TBT,video_upload_count,may_late_2026,0
2026-08-02,ZETA,TBT,video_upload_count,regular_season,0
2026-08-02,ZETA,TBT,video_view_count,aug_early_2026,0
2026-08-02,ZETA,TBT,video_view_count,jul_early_2026,0
2026-08-02,ZETA,TBT,video_view_count,jul_late_2026,0
2026-08-02,ZETA,TBT,video_view_count,jun_early_2026,0
2026-08-02,ZETA,TBT,video_view_count,jun_late_2026,0
2026-08-02,ZETA,TBT,video_view_count,may_early_2026,0
2026-08-02,ZETA,TBT,video_view_count,may_late_2026,0
2026-08-02,ZETA,TBT,video_view_count,regular_season,0
2026-08-02,ZETA,TBT,watch_time,aug_early_2026,141
2026-08-02,ZETA,TBT,watch_time,jul_early_2026,319
2026-08-02,ZETA,TBT,watch_time,jul_late_2026,2111
2026-08-02,ZETA,TBT,watch_time,jun_early_2026,258
2026-08-02,ZETA,TBT,watch_time,jun_late_2026,1414
2026-08-02,ZETA,TBT,watch_time,may_early_2026,0
2026-08-02,ZETA,TBT,watch_time,may_late_2026,2626
2026-08-02,ZETA,TBT,watch_time,regular_season,2253
2026-08-02,ZETA,TBT,youtube_subscribers,current,1190
2026-08-02,ZETA,ねぎま,followers,current,3259
2026-08-02,ZETA,ねぎま,stream_duration,aug_early_2026,3.6
2026-08-02,ZETA,ねぎま,stream_duration,jul_early_2026,14.6
2026-08-02,ZETA,ねぎま,stream_duration,jul_late_2026,37.6
2026-08-02,ZETA,ねぎま,stream_duration,jun_late_2026,77.4
2026-08-02,ZETA,ねぎま,stream_duration,regular_season,41.2
2026-08-02,ZETA,ねぎま,video_upload_count,aug_early_2026,0
2026-08-02,ZETA,ねぎま,video_upload_count,jul_early_2026,0
2026-08-02,ZETA,ねぎま,video_upload_count,jul_late_2026,0
2026-08-02,ZETA,ねぎま,video_upload_count,jun_late_2026,1
2026-08-02,ZETA,ねぎま,video_upload_count,regular_season,0
2026-08-02,ZETA,ねぎま,video_view_count,aug_early_2026,0
2026-08-02,ZETA,ねぎま,video_view_count,jul_early_2026,0
2026-08-02,ZETA,ねぎま,video_view_count,jul_late_2026,0
2026-08-02,ZETA,ねぎま,video_view_count,regular_season,0
2026-08-02,ZETA,ねぎま,watch_time,aug_early_2026,333
2026-08-02,ZETA,ねぎま,watch_time,jul_early_2026,1479
2026-08-02,ZETA,ねぎま,watch_time,jul_late_2026,6211
2026-08-02,ZETA,ねぎま,watch_time,regular_season,6538
2026-08-02,ZETA,ねぎま,youtube_subscribers,current,1480
2026-08-02,ZETA,ヘイム,followers,current,6335
2026-08-02,ZETA,ヘイム,stream_duration,apr_late_2026,57.1
2026-08-02,ZETA,ヘイム,stream_duration,aug_early_2026,2.4
2026-08-02,ZETA,ヘイム,stream_duration,jul_early_2026,8.1
2026-08-02,ZETA,ヘイム,stream_duration,jul_late_2026,22.7
2026-08-02,ZETA,ヘイム,stream_duration,jun_early_2026,41.3
2026-08-02,ZETA,ヘイム,stream_duration,jun_late_2026,11.1
2026-08-02,ZETA,ヘイム,stream_duration,may_early_2026,63.6
2026-08-02,ZETA,ヘイム,stream_duration,may_late_2026,80.1
2026-08-02,ZETA,ヘイム,stream_duration,regular_season,26.3
2026-08-02,ZETA,ヘイム,video_upload_count,apr_late_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,aug_early_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,jul_early_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,jul_late_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,jun_early_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,jun_late_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,may_early_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,may_late_2026,0
2026-08-02,ZETA,ヘイム,video_upload_count,regular_season,0
2026-08-02,ZETA,ヘイム,video_view_count,aug_early_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,jul_early_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,jul_late_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,jun_early_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,jun_late_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,may_early_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,may_late_2026,0
2026-08-02,ZETA,ヘイム,video_view_count,regular_season,0
2026-08-02,ZETA,ヘイム,watch_time,aug_early_2026,511
2026-08-02,ZETA,ヘイム,watch_time,jul_early_2026,1205
2026-08-02,ZETA,ヘイム,watch_time,jul_late_2026,6332
2026-08-02,ZETA,ヘイム,watch_time,jun_early_2026,6920
2026-08-02,ZETA,ヘイム,watch_time,jun_late_2026,1119
2026-08-02,ZETA,ヘイム,watch_time,may_early_2026,30598
2026-08-02,ZETA,ヘイム,watch_time,may_late_2026,19810
2026-08-02,ZETA,ヘイム,watch_time,regular_season,7055
2026-08-02,ZETA,ヘイム,youtube_subscribers,current,5080
2026-08-04,CR,Atom,followers,current,13211
2026-08-04,CR,Atom,stream_duration,apr_late_2026,35.5
2026-08-04,CR,Atom,stream_duration,aug_early_2026,3.3
2026-08-04,CR,Atom,stream_duration,jul_early_2026,0.8
2026-08-04,CR,Atom,stream_duration,jul_late_2026,15.4
2026-08-04,CR,Atom,stream_duration,jun_early_2026,3.6
2026-08-04,CR,Atom,stream_duration,jun_late_2026,0.0
2026-08-04,CR,Atom,stream_duration,may_early_2026,21.2
2026-08-04,CR,Atom,stream_duration,may_late_2026,15.3
2026-08-04,CR,Atom,stream_duration,regular_season,19.5
2026-08-04,CR,Atom,video_upload_count,apr_late_2026,0
2026-08-04,CR,Atom,video_upload_count,aug_early_2026,0
2026-08-04,CR,Atom,video_upload_count,jul_early_2026,0
2026-08-04,CR,Atom,video_upload_count,jul_late_2026,0
2026-08-04,CR,Atom,video_upload_count,jun_early_2026,0
2026-08-04,CR,Atom,video_upload_count,jun_late_2026,0
2026-08-04,CR,Atom,video_upload_count,may_early_2026,0
2026-08-04,CR,Atom,video_upload_count,may_late_2026,0
2026-08-04,CR,Atom,video_upload_count,regular_season,0
2026-08-04,CR,Atom,video_view_count,aug_early_2026,0
2026-08-04,CR,Atom,video_view_count,jul_early_2026,0
2026-08-04,CR,Atom,video_view_count,jul_late_2026,0
2026-08-04,CR,Atom,video_view_count,jun_early_2026,0
2026-08-04,CR,Atom,video_view_count,jun_late_2026,0
2026-08-04,CR,Atom,video_view_count,may_early_2026,0
2026-08-04,CR,Atom,video_view_count,may_late_2026,0
2026-08-04,CR,Atom,video_view_count,regular_season,0
2026-08-04,CR,Atom,watch_time,aug_early_2026,1403
2026-08-04,CR,Atom,watch_time,jul_early_2026,209
2026-08-04,CR,Atom,watch_time,jul_late_2026,4353
2026-08-04,CR,Atom,watch_time,jun_early_2026,2778
2026-08-04,CR,Atom,watch_time,jun_late_2026,0
2026-08-04,CR,Atom,watch_time,may_early_2026,17519
2026-08-04,CR,Atom,watch_time,may_late_2026,9365
2026-08-04,CR,Atom,watch_time,regular_season,5959
2026-08-04,CR,Atom,youtube_subscribers,current,8030
2026-08-04,CR,Winter,followers,current,2972
2026-08-04,CR,Winter,stream_duration,apr_late_2026,0.0
2026-08-04,CR,Winter,stream_duration,aug_early_2026,0.0
2026-08-04,CR,Winter,stream_duration,jul_early_2026,0.0
2026-08-04,CR,Winter,stream_duration,jul_late_2026,16.3
2026-08-04,CR,Winter,stream_duration,jun_early_2026,0.0
2026-08-04,CR,Winter,stream_duration,jun_late_2026,5.5
2026-08-04,CR,Winter,stream_duration,may_early_2026,0.0
2026-08-04,CR,Winter,stream_duration,may_late_2026,4.7
2026-08-04,CR,Winter,stream_duration,regular_season,16.3
2026-08-04,CR,Winter,video_upload_count,apr_late_2026,0
2026-08-04,CR,Winter,video_upload_count,aug_early_2026,0
2026-08-04,CR,Winter,video_upload_count,jul_early_2026,0
2026-08-04,CR,Winter,video_upload_count,jul_late_2026,0
2026-08-04,CR,Winter,video_upload_count,jun_early_2026,0
2026-08-04,CR,Winter,video_upload_count,jun_late_2026,0
2026-08-04,CR,Winter,video_upload_count,may_early_2026,0
2026-08-04,CR,Winter,video_upload_count,may_late_2026,0
2026-08-04,CR,Winter,video_upload_count,regular_season,0
2026-08-04,CR,Winter,video_view_count,aug_early_2026,0
2026-08-04,CR,Winter,video_view_count,jul_early_2026,0
2026-08-04,CR,Winter,video_view_count,jul_late_2026,0
2026-08-04,CR,Winter,video_view_count,jun_early_2026,0
2026-08-04,CR,Winter,video_view_count,jun_late_2026,0
2026-08-04,CR,Winter,video_view_count,may_early_2026,0
2026-08-04,CR,Winter,video_view_count,may_late_2026,0
2026-08-04,CR,Winter,video_view_count,regular_season,0
2026-08-04,CR,Winter,watch_time,aug_early_2026,0
2026-08-04,CR,Winter,watch_time,jul_early_2026,0
2026-08-04,CR,Winter,watch_time,jul_late_2026,874
2026-08-04,CR,Winter,watch_time,jun_early_2026,0
2026-08-04,CR,Winter,watch_time,jun_late_2026,346
2026-08-04,CR,Winter,watch_time,may_early_2026,0
2026-08-04,CR,Winter,watch_time,may_late_2026,260
2026-08-04,CR,Winter,watch_time,regular_season,874
2026-08-04,CR,Winter,youtube_subscribers,current,989
2026-08-04,CR,ふぇぐ,followers,current,34324
2026-08-04,CR,ふぇぐ,stream_duration,aug_early_2026,0.0
2026-08-04,CR,ふぇぐ,stream_duration,jul_early_2026,1.0
2026-08-04,CR,ふぇぐ,stream_duration,jul_late_2026,11.2
2026-08-04,CR,ふぇぐ,stream_duration,jun_late_2026,17.7
2026-08-04,CR,ふぇぐ,stream_duration,regular_season,11.2
2026-08-04,CR,ふぇぐ,video_upload_count,aug_early_2026,0
2026-08-04,CR,ふぇぐ,video_upload_count,jul_early_2026,0
2026-08-04,CR,ふぇぐ,video_upload_count,jul_late_2026,1
2026-08-04,CR,ふぇぐ,video_upload_count,jun_late_2026,0
2026-08-04,CR,ふぇぐ,video_upload_count,regular_season,1
2026-08-04,CR,ふぇぐ,video_view_count,aug_early_2026,0
2026-08-04,CR,ふぇぐ,video_view_count,jul_early_2026,0
